ResponseId,Progress,Duration (in seconds),Finished,UserLanguage,Q3.1,Q3.2,Q3.3,Q3.4,Q4.1,Q4.2,Q4.3,Q4.4,Q5.1,Q5.2,Q5.3,Q5.4,Q6.1,Q6.2,Q6.3,Q6.4,Q7.1,Q7.2,Q7.3,Q7.4,Q8.1,Q8.2,Q8.3,Q8.4,Q10.1,Q10.2,Q10.3,Q10.4,Q11.1,Q11.2,Q11.3,Q11.4,Q12.1,Q12.2,Q12.3,Q12.4,Q13.1,Q13.2,Q13.3,Q13.4,Q14.1,Q14.2,Q14.3,Q14.4,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,SC0
R_1SkorbZl5vHWY1J,100,106,TRUE,EN,"whebbling,ancechuttos,scalilla",,"hularing,thrurring,sweadles",,,"boincole,myrticates,flicetock",,"ipanelle,erdellation,incarpritation",,"dabbedness,margrel,whebbling",,"flicetock,susteries,fifuffies","fereniration,acchots,selorine",,,"incarpritation,operrhaging,fifuffies","myrticates,corsenations,urpharities","tescourine,frumbered,dabbedness",,,"brolorous,menaprigication,thellering","canmiobraine,erteycole,thuckeding",,,,"raruting,ataulting,sweadles","liechersedding,dispights,tyvuniated",,,,"concinging,liechersedding,fifuffies","repufling,boincole,femiture","obsightness,fluckles,repufling",,"bicrinations,urreocatry,menniated",,"fluckles,squeanings,prynching",,"bambeagna,boincole,frumbered",,,,"femiture,raruting,snially","scuptitally,urerrivuration,shoquets",Yes,english,Native,Yes,No,Male,26
R_1QJxIfIpkQXB2RE,100,67,TRUE,EN,,,"hularing,thrurring,briagra","squeanings,igmanilating,incarpritation","susteries,thrurring,frumbered","myrticates,flicetock,alphociration",,,,"dabbedness,shomples,aspintades","corsenations,caeduseousness,lusidour",,,"igmanilating,urpharities,ancechuttos","frumbered,menaprigication,thrurring",,,,"lusidour,selorine,fifuffies","brolorous,erteycole,crilollering","rehotes,ropsta,thrurring","diadegons,pylisation,squayophrenism",,,"acribating,crettoes,phongishments",,"liechersedding,trambings,dispights",,,"zimbazza,sauging,raruting","liechersedding,tyvuniated,fifuffies",,,"frumbered,chaspection,covigating","bicrinations,grumbered,menniated",,,"phongishments,scuptitally,ataulting","boincole,squeasts,enrogiciously",,,,"femiture,raruting,snially","urreocatry,urerrivuration,shoquets",Yes,English,Native,Yes,No,Male,33
R_6MAPHjBQrojwGQZ,100,228,TRUE,EN,,"croapings,thellering,ropsta",,"squeanings,thuckeding,cazzagra",,,"erpechitades,marreccone,scalilla","ipanelle,seasslins,thuckeding","sweadles,fluckles,cazzagra",,"fleceils,corsenations,lusidour",,"caeduseousness,fereniration,acchots",,,"operrhaging,diadegons,pylisation","tygranate,acchots,urpharities",,,"brolorous,ancechuttos,nusprils","brolorous,menaprigication,thellering",,"erdellation,alphociration,myrticates",,,"raruting,flompled,sweadles",,"crilders,refomped,squeasts","sweadles,trilching,grumbered",,,"prynching,repufling,boincole",,"erpechitades,covigating,snially","bicrinations,enrogiciously,fifuffies",,,"ancechuttos,phongishments,ataulting",,"saglidity,risitating,obsightness",,,"femiture,menniated,raruting","scuptitally,urreocatry,shoquets",Yes,Mandarin,Non-native but fluent,Yes,No,Female,33
R_3wSN6m3lKYoq7jI,2,8,FALSE,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
R_7dE5HydySaz3dDJ,100,525,TRUE,EN,"crilollering,squeping,corsenations",,,"squeanings,thuckeding,igmanilating",,,"erpechitades,scalilla,selorine","seasslins,erdellation,incarpritation","sweadles,thuckeding,fluckles",,,"susteries,fifuffies,operrhaging",,,"frumbered,squeanings,thrurring","squayophrenism,fifuffies,corsenations",,,"lusidour,fifuffies,seasslins","brolorous,grumbered,nusprils","scayons,thrurring,thellering","diadegons,pylisation,erteycole",,,"forbicing,crettoes,phongishments",,,"crilders,covigating,erpechitades",,"rechetsel,pragingness,zimbazza",,"prynching,femiture,diruditions",,"chaspection,covigating,snially","urreocatry,menniated,liechersedding",,,,"boincole,squeasts,fereniration","conscrastions,urerrivuration,risitating","tyvuniated,sweadles,concinging","veysurition,fepupirition,fifuffies",,,Yes,English ,Native,Yes,No,Female,27
R_3IcH4ncGrVutGjf,100,415,TRUE,EN,,,"thrurring,sweadles,susteries","thuckeding,igmanilating,cazzagra","fifuffies,fleceils,brolorous",,"erpechitades,aspintades,scalilla",,,,"fleceils,scalilla,caeduseousness","fifuffies,operrhaging,grumbered","caeduseousness,alphociration,acchots",,,"incarpritation,operrhaging,corsenations","tygranate,acchots,corsenations",,"selorine,fifuffies,seasslins",,"brolorous,menaprigication,thellering","diadegons,squayophrenism,thuckeding",,,,,"trambings,femiture,bambeagna","refomped,spaightness,erpechitades","sweadles,menniated,squeasts","rechetsel,chaspection,raruting",,,"dispights,fluckles,bambeagna",,"fifuffies,urreocatry,menniated",,"shoquets,prynching,sauging",,"bambeagna,frumbered,fereniration",,"prebicing,risitating,concinging",,,"urerrivuration,refomped,ancechuttos",Yes,English ,Native,Yes,No,Female,21
R_32mMQRYoEqVKimi,100,483,TRUE,EN,"crilollering,corsenations,ancechuttos",,"hularing,thrurring,susteries",,,,"aspintades,rehotes,selorine","ipanelle,citocoli,seasslins",,,"corsenations,scalilla,lusidour","gormidion,fifuffies,operrhaging",,,"frumbered,menaprigication,squeanings","incarpritation,operrhaging,squayophrenism","tygranate,acchots,urpharities",,"lusidour,bambeagna,operrhaging",,,"diadegons,pylisation,erteycole","ardudellis,selorine,fereniration",,,"raruting,flompled,fluckles","liechersedding,prebicing,dispights",,"sweadles,dispights,menniated",,,"encrocing,prynching,urpharities","spaightness,obsightness,bambeagna",,,"diruditions,conscrastions,phongishments",,"ancechuttos,erpechitades,scuptitally",,"zimbazza,saglidity,urerrivuration",,"veysurition,bambeagna,trambings","menniated,raruting,snially",,Yes,Spanish,Non-native but fluent,Yes,No,Female,35
R_5w0NM7C86m6tiOI,100,154,TRUE,EN,,"thellering,figelled,erteycole",,"squeanings,thuckeding,incarpritation","susteries,fleceils,brolorous",,,"ipanelle,seasslins,erdellation",,,"fleceils,corsenations,scalilla","flicetock,nusprils,grumbered","caeduseousness,fereniration,selorine",,,"operrhaging,squayophrenism,pylisation","susteries,acchots,urpharities","ascodiments,frumbered,citocoli",,,"rehotes,scayons,thrurring","figels,pylisation,erteycole",,,"forbicing,crettoes,repufling",,,"refomped,spaightness,erpechitades",,"wrartering,zimbazza,sauging",,"repufling,urpharities,diruditions",,"recightlectly,zimbazza,covigating",,"diruditions,sauging,scuptitally",,,"bambeagna,boincole,enrogiciously","zimbazza,saglidity,obsightness","urpharities,fereniration,sweadles",,,"urreocatry,urerrivuration,flompled",Yes,,Native,,,,35
R_7Fgo6oFNWdC5Kg3,100,270,TRUE,EN,,"croapings,thellering,ropsta","hularing,thrurring,sweadles",,,"ascodiments,bambeagna,flicetock",,"cazzagra,thuckeding,incarpritation","crilollering,thuckeding,fluckles",,,"nusprils,fifuffies,grumbered","caeduseousness,lusidour,selorine",,,"fifuffies,corsenations,pylisation",,"aspintades,tescourine,citocoli",,"erteycole,thellering,nusprils","ropsta,menaprigication,thellering",,"selorine,fereniration,myrticates",,"forbicing,acribating,scuptitally",,,"crilders,refomped,squeasts","grumbered,menniated,squeasts",,,"prynching,boincole,femiture",,,"enrogiciously,fifuffies,menniated","sauging,risitating,conscrastions",,"ancechuttos,phongishments,ataulting","boincole,squeasts,fereniration",,"tyvuniated,urpharities,prebicing","veysurition,erpechitades,trambings",,,Yes,English/Mandarin,Native,Yes,No,Female,28
R_6fr4Va7TmNl45vX,100,339,TRUE,EN,"squeping,corsenations,scalilla","stroblings,thellering,erteycole",,,,,"rehotes,scalilla,diturably","ipanelle,citocoli,seasslins","sweadles,thuckeding,fluckles","shomples,squeanings,whebbling",,,"caeduseousness,fereniration,ascodiments","grumbered,igmanilating,tygranate",,,"tygranate,acchots,urpharities","ascodiments,aspintades,citocoli",,,"ropsta,brolorous,menaprigication",,"erdellation,alphociration,fereniration",,"forbicing,acribating,repufling",,"liechersedding,femiture,tyvuniated",,"sweadles,trilching,squeasts","zimbazza,chaspection,raruting",,,,"recightlectly,chaspection,snially","bicrinations,grumbered,liechersedding",,,,"boincole,squeasts,chaspection","saglidity,risitating,obsightness","prebicing,risitating,concinging",,,"urreocatry,urerrivuration,refomped",Yes,english,Native,Yes,No,Male,29
R_7ZEQRF5apXeqcLf,100,283,TRUE,EN,,"stroblings,canmiobraine,figelled",,"fluckles,cazzagra,incarpritation",,"ascodiments,myrticates,alphociration",,"ipanelle,citocoli,seasslins",,,"fleceils,corsenations,caeduseousness","flicetock,fifuffies,operrhaging",,"igmanilating,urpharities,ancechuttos",,"squayophrenism,diadegons,pylisation",,"tescourine,frumbered,margrel","bambeagna,cazzagra,fifuffies",,"rehotes,ropsta,thrurring",,"erdellation,alphociration,myrticates",,,"raruting,ataulting,flompled",,"refomped,saglidity,erpechitades","trilching,dispights,squeasts",,,"prynching,urpharities,femiture",,"recightlectly,chaspection,covigating","enrogiciously,menniated,liechersedding",,,"erpechitades,phongishments,bicrinations",,"zimbazza,saglidity,urerrivuration",,,"femiture,menniated,raruting","scuptitally,refomped,flompled",Yes,English,Native,Yes,No,Male,31
R_1Sug6xnpyp7YlxD,100,259,TRUE,EN,"crilollering,whebbling,squeping",,,"squeanings,fluckles,thuckeding","thrurring,brolorous,frumbered","ascodiments,bambeagna,myrticates",,,,"dabbedness,shomples,margrel",,"flicetock,fifuffies,operrhaging","caeduseousness,fereniration,alphociration","igmanilating,urpharities,ancechuttos",,,"tygranate,myrticates,acchots",,"lusidour,selorine,seasslins",,,"pylisation,squayophrenism,erteycole","erdellation,alphociration,fereniration",,"crettoes,repufling,cacqueting",,"liechersedding,prebicing,trambings",,,"wrartering,pragingness,raruting",,"prynching,boincole,diruditions",,,"bicrinations,enrogiciously,menniated","diruditions,risitating,scuptitally","squeanings,prynching,sauging",,,"snially,saglidity,risitating","urpharities,sweadles,concinging",,"chrotutation,menniated,raruting",,Yes,"English, Hindi, Spanish",Native,Yes,No,Male,38
R_5DqNF9VVA0Mv3R3,100,233,TRUE,EN,,"croapings,stroblings,thellering","diturably,hularing,thrurring",,,,"marreccone,aspintades,scalilla","ipanelle,cazzagra,citocoli","seasslins,crilollering,thuckeding",,"corsenations,caeduseousness,ascodiments",,"caeduseousness,fereniration,alphociration",,,"operrhaging,squayophrenism,diadegons",,"aspintades,margrel,citocoli",,"brolorous,ancechuttos,nusprils","scayons,brolorous,thrurring",,"erdellation,alphociration,myrticates",,"acribating,phongishments,scuptitally",,,"covigating,spaightness,erpechitades","trilching,grumbered,menniated","wrartering,sauging,raruting",,,"dispights,urpharities,repufling","erpechitades,covigating,snially",,,,,"bambeagna,boincole,enrogiciously","conscrastions,saglidity,urerrivuration",,"fepupirition,saglidity,trambings",,"urerrivuration,flompled,ancechuttos",Yes,Chinese,Non-native but fluent,Yes,No,Female,34
R_3eQzbkeprj3NT5C,100,223,TRUE,EN,,,"diturably,thrurring,susteries","squeanings,fluckles,igmanilating",,"boincole,myrticates,flicetock",,"ipanelle,citocoli,seasslins",,"dabbedness,briagra,squeanings",,"susteries,fifuffies,grumbered","acchots,lusidour,ascodiments",,"frumbered,squeanings,thrurring",,"squeanings,corsenations,urpharities","aspintades,frumbered,dabbedness",,,,"figels,diadegons,thuckeding","erdellation,selorine,myrticates",,,"flompled,sweadles,sauging",,"covigating,refomped,saglidity",,,"liechersedding,urerrivuration,tyvuniated","prynching,repufling,diruditions",,"chaspection,covigating,snially",,"risitating,conscrastions,phongishments",,,"boincole,fereniration,enrogiciously","conscrastions,urerrivuration,risitating","prebicing,risitating,concinging",,"chrotutation,raruting,snially",,Yes,"Spanish, English",Non-native but fluent,Yes,No,Female,24
R_7uuEDZlZEUKGHEB,100,872,TRUE,EN,,,"diturably,hularing,thrurring","squeanings,thuckeding,incarpritation","fifuffies,fleceils,brolorous",,"marreccone,rehotes,selorine",,"sweadles,crilollering,thuckeding",,,"flicetock,fifuffies,operrhaging",,"grumbered,urpharities,tygranate",,"incarpritation,diadegons,corsenations",,"ascodiments,tescourine,citocoli","lusidour,cazzagra,seasslins",,,"diadegons,canmiobraine,squayophrenism",,"margrel,figelled,caeduseousness","crettoes,phongishments,scuptitally",,"femiture,dispights,tyvuniated",,,"zimbazza,chaspection,sauging",,"prynching,repufling,boincole",,"recightlectly,erpechitades,snially","enrogiciously,grumbered,liechersedding",,"fifuffies,squeanings,raruting",,,"saglidity,risitating,obsightness","fereniration,sweadles,risitating","veysurition,fepupirition,erpechitades",,,Yes,English,Native,Yes,No,Male,29
R_3MYEiro8130AlZ7,100,68,TRUE,EN,"crilollering,whebbling,ancechuttos","ropsta,canmiobraine,erteycole",,,"fifuffies,fleceils,thrurring",,"aspintades,selorine,diturably",,"sweadles,seasslins,cazzagra","briagra,shomples,squeanings",,,"caeduseousness,fereniration,alphociration",,,"incarpritation,squayophrenism,corsenations","squeanings,acchots,corsenations","aspintades,tescourine,margrel",,,"brolorous,menaprigication,thrurring",,,"corsenations,fluckles,squeping","acribating,crettoes,repufling","flompled,fluckles,sauging",,,"sweadles,grumbered,menniated","rechetsel,wrartering,pragingness",,,"spaightness,urpharities,repufling",,,"conscrastions,scuptitally,phongishments",,"ancechuttos,phongishments,concinging","squeasts,fereniration,enrogiciously",,"fereniration,risitating,concinging",,"femiture,menniated,snially",,Yes,English,Native,No,No,Male,30
R_5IQrSjZKIcavK2p,100,163,TRUE,EN,"corsenations,ancechuttos,scalilla",,,"cazzagra,incarpritation,nusprils",,,"aspintades,scalilla,selorine","ipanelle,citocoli,seasslins",,"dabbedness,briagra,aspintades","fleceils,ipanelle,lusidour",,"caeduseousness,fereniration,ascodiments",,"frumbered,squeanings,thrurring",,"tygranate,myrticates,susteries",,,"brolorous,erteycole,nusprils",,"pylisation,canmiobraine,squayophrenism",,"figelled,fluckles,squeping",,,"trambings,dispights,tyvuniated","crilders,refomped,spaightness",,"pragingness,chaspection,raruting",,"repufling,boincole,diruditions",,"frumbered,chaspection,zimbazza",,"diruditions,sauging,phongishments",,"erpechitades,bicrinations,ataulting","bambeagna,boincole,enrogiciously",,"urpharities,sweadles,prebicing",,"menniated,raruting,pragingness",,Yes,English,Native,Yes,No,Female,30
R_1cAzi4JsFpEbITr,100,77,TRUE,EN,"whebbling,squeping,shomples",,"hularing,sweadles,susteries",,"susteries,fleceils,thrurring",,"erpechitades,rehotes,diturably",,"sweadles,thuckeding,cazzagra","dabbedness,margrel,aspintades",,,"caeduseousness,lusidour,selorine",,"frumbered,menaprigication,briagra",,"tygranate,myrticates,corsenations",,,"ancechuttos,erteycole,grumbered","brolorous,menaprigication,thrurring",,,"corsenations,margrel,fluckles",,,"prebicing,bambeagna,tyvuniated","covigating,squeasts,erpechitades",,,"shoquets,tyvuniated,fifuffies","prynching,femiture,diruditions",,,"bicrinations,enrogiciously,grumbered","sauging,conscrastions,phongishments","fluckles,prynching,sauging",,,"zimbazza,urerrivuration,risitating",,"veysurition,saglidity,trambings",,"urerrivuration,refomped,ancechuttos",Yes,English,Native,Yes,No,Female,29
R_3ib6drwbhhCwTws,100,247,TRUE,EN,"whebbling,squeping,ancechuttos","croapings,stroblings,thellering",,,,"ascodiments,bambeagna,flicetock",,"ipanelle,citocoli,thuckeding",,"dabbedness,briagra,squeanings",,"nusprils,susteries,fifuffies","caeduseousness,fereniration,alphociration","grumbered,igmanilating,urpharities",,,"susteries,squeanings,corsenations","ascodiments,aspintades,frumbered",,,"scayons,ropsta,menaprigication",,"erdellation,ardudellis,alphociration",,,"ataulting,flompled,sweadles","trambings,dispights,bambeagna",,,,"shoquets,concinging,fifuffies","repufling,urpharities,femiture",,"frumbered,recightlectly,zimbazza","bicrinations,grumbered,urreocatry",,"fluckles,raruting,sauging",,"boincole,squeasts,enrogiciously",,"urpharities,fereniration,concinging",,"chrotutation,raruting,enrogiciously",,Yes,english,Native,No,No,Female,41
R_7jx4NMlKMFLqOAe,100,2197,TRUE,EN,,"thellering,ropsta,figelled",,"squeanings,igmanilating,incarpritation",,"ascodiments,myrticates,alphociration",,"ipanelle,citocoli,seasslins",,"dabbedness,margrel,aspintades","fleceils,corsenations,ipanelle",,"alphociration,lusidour,selorine","grumbered,igmanilating,tygranate",,,"susteries,corsenations,urpharities",,,"crilollering,grumbered,nusprils","scayons,menaprigication,thellering","figels,erteycole,thuckeding",,,,"sweadles,quiprigraphy,sauging",,"covigating,saglidity,erpechitades","sweadles,trilching,menniated",,"cacqueting,shoquets,concinging",,"dispights,urpharities,bambeagna","recightlectly,erpechitades,covigating",,,,"concinging,scuptitally,ataulting","squeasts,frumbered,fereniration",,"urpharities,fereniration,prebicing",,,"urreocatry,flompled,ancechuttos",Yes,Mandarin Chinese,Native,Yes,No,Female,26
R_1kCebcOC6XXZbLr,100,81,TRUE,EN,"crilollering,ancechuttos,scalilla",,"diturably,sweadles,briagra",,,,"scalilla,selorine,diturably","ipanelle,thuckeding,incarpritation","sweadles,crilollering,cazzagra","margrel,squeanings,whebbling",,,,"bambeagna,ancechuttos,scayons",,"squayophrenism,fifuffies,corsenations",,"tescourine,margrel,dabbedness",,"brolorous,erteycole,thellering","rehotes,brolorous,thrurring",,"acchots,fereniration,myrticates",,,,"prebicing,trambings,bambeagna","crilders,squeasts,saglidity","quiprigraphy,menniated,squeasts",,,"encrocing,prynching,urpharities","spaightness,obsightness,fluckles",,,"sauging,risitating,conscrastions","fifuffies,raruting,sauging","ancechuttos,phongishments,ataulting",,,,"veysurition,saglidity,fifuffies","femiture,raruting,enrogiciously",,Yes,English,Native,Yes,No,Male,26
R_7znWUC43ZqdDrVI,100,101,TRUE,EN,"whebbling,squeping,ancechuttos",,,"squeanings,incarpritation,nusprils","thrurring,brolorous,frumbered","ascodiments,bambeagna,myrticates",,,"sweadles,fluckles,cazzagra",,,"flicetock,gormidion,susteries","acchots,lusidour,ascodiments","grumbered,igmanilating,tygranate",,,"tygranate,squeanings,acchots","tescourine,citocoli,dabbedness",,,,"figels,diadegons,thuckeding","acchots,erdellation,fereniration",,"forbicing,scuptitally,cacqueting",,,"covigating,saglidity,erpechitades","quiprigraphy,menniated,squeasts","wrartering,chaspection,raruting",,,,"recightlectly,covigating,snially",,"diruditions,raruting,phongishments",,"phongishments,bicrinations,ataulting","bambeagna,squeasts,enrogiciously",,,"fifuffies,bambeagna,trambings",,"urerrivuration,shoquets,ancechuttos",Yes,English,Native,Yes,No,Female,26
